Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
8/29/2001,1.5997,0.4005,0.2709,1.6113,0.1857,0.2662,0.0326,0.0507,0.0452,0.0147,0.18,0.0667,0.5937,0.48,0.3457,0.0947,0.5532,0.2186,0.14,0.3622,0.6075,0.3843,0.2108,0.6503,1.0269,0.3533,0.9547,1.8765,0.4177,1.1297,2.0768,65.4633,2.4225,39.0516,38.9814,27.8464,188.9527,139.4984,103.4719,81.5723,83.1781,91.3158,182.2564,201.4789,256.6243,277.6939,279.4871,281.2595,281.7279,285.1623,285.9676,288.3903,288.7546,289.0224,289.3469,289.6885,290.374,291.9487
8/30/2001,4.6319,1.2077,0.6715,4.8075,0.5209,0.796,0.0962,0.1516,0.137,0.0448,0.5305,0.1984,1.7546,0.3817,0.8201,0.2683,1.6414,0.643,0.3157,0.8553,1.7996,1.124,0.5158,1.8906,2.9962,0.7308,2.7577,5.2385,0.8773,3.0733,5.6497,60.7475,6.5467,61.201,61.4424,20.6779,164.6359,97.6447,136.7639,97.4119,81.9086,82.5021,161.2454,179.927,229.8901,248.7327,252.1092,255.4228,255.8521,263.9827,264.7799,269.9313,270.8116,270.9654,271.3255,271.5818,272.9195,274.5283
8/31/2001,6.2225,1.5872,0.9825,6.3579,0.712,1.0515,0.1278,0.2001,0.1796,0.0588,0.7058,0.2628,2.3319,0.5946,1.231,0.3646,2.1774,0.857,0.4878,1.2869,2.3896,1.5017,0.7603,2.5386,4.006,1.1903,3.7078,7.1815,1.4165,4.2657,7.8466,37.8326,9.127,60.5255,61.0247,34.4574,113.8015,77.6643,167.7893,126.5736,93.9822,85.2933,139.643,158.9766,206.1959,223.9849,228.339,232.4229,232.8862,244.0384,245.0278,251.9177,253.052,253.2841,253.7413,254.0723,255.9197,258.0291
9/1/2001,3.6051,0.8751,0.6719,3.5555,0.4282,0.5872,0.0727,0.1117,0.0986,0.0324,0.4,0.1478,1.3195,0.7369,0.8784,0.2164,1.2254,0.4881,0.3641,0.9221,1.3487,0.8584,0.527,1.466,2.2976,0.9579,2.1552,4.3474,1.1251,2.6522,4.8782,17.6899,5.7165,40.99,41.3586,54.1401,65.0575,85.3777,179.6167,157.7734,119.2222,101.6388,118.5454,137.3723,184.2197,200.5187,203.421,206.0028,206.4443,213.611,214.572,219.1257,219.7924,220.1123,220.5279,220.9182,222.1496,224.2849
9/2/2001,1.4624,0.344,0.2972,1.4117,0.1774,0.2328,0.0292,0.0443,0.0388,0.0127,0.1602,0.0588,0.5277,0.6263,0.3957,0.089,0.4884,0.1958,0.1671,0.4158,0.5385,0.3458,0.2345,0.5945,0.9265,0.4528,0.8759,1.8053,0.5279,1.118,2.0625,7.3776,2.4244,20.7901,20.9806,62.8717,37.572,113.6434,166.0021,175.3074,149.1433,128.7453,101.4648,116.7166,162.6979,177.7345,179.2675,180.6657,181.0221,184.2921,184.97,187.1861,187.4855,187.7398,188.026,188.329,188.9474,190.4226
9/3/2001,1.3594,0.3436,0.2221,1.3796,0.1567,0.2282,0.0278,0.0434,0.039,0.0127,0.1536,0.0572,0.5071,0.4097,0.2808,0.08,0.4731,0.1867,0.1125,0.2938,0.5191,0.3274,0.1723,0.5538,0.8738,0.2798,0.8104,1.5831,0.3312,0.9448,1.7392,3.6646,2.0192,9.0356,9.1742,54.101,33.3222,146.2467,136.0127,170.142,169.6935,156.104,92.2032,100.772,141.1632,155.7765,157.1463,158.4924,158.8065,161.5723,162.118,164.0318,164.3094,164.5038,164.7071,164.9258,165.4852,166.5268
9/4/2001,1.358,0.3424,0.2233,1.3766,0.1567,0.2276,0.0277,0.0432,0.0388,0.0127,0.1532,0.0571,0.506,0.2697,0.2828,0.08,0.4722,0.1863,0.1135,0.2957,0.5179,0.3266,0.1734,0.5535,0.8731,0.2834,0.8104,1.5843,0.3357,0.9468,1.7399,3.2415,2.0309,4.3127,4.4176,36.2383,42.8996,164.5101,106.8181,146.1735,170.4855,170.5375,93.4422,93.0717,120.9951,134.6106,135.952,137.2629,137.5663,140.3147,140.8454,142.7214,143.0183,143.1794,143.3917,143.6076,144.1531,145.2066
9/5/2001,17.838,4.7101,2.4478,18.6829,1.9847,3.0945,0.3721,0.5889,0.5348,0.1749,2.0551,0.7701,6.7991,0.7602,2.9361,1.0266,6.37,2.4875,1.1058,3.0581,6.9762,4.3434,1.8708,7.2851,11.5718,2.4522,10.6068,19.9171,2.9698,11.5907,21.2836,3.8304,24.6316,3.3805,4.6376,22.7981,53.0907,157.3001,92.774,118.5368,152.0875,165.1532,106.3658,96.9596,105.8099,120.2362,130.7818,141.0629,141.4749,170.4628,171.4953,188.7528,191.9307,191.7194,192.3651,192.3631,196.6881,198.9045
9/6/2001,240.7984,63.575,33.0671,252.1789,26.7935,41.7703,5.0225,7.9485,7.2167,2.3608,27.7407,10.3966,91.7743,9.0336,39.6714,13.8598,85.9827,33.5765,14.9464,41.3191,94.1667,58.6296,25.2731,98.3325,156.206,33.1606,143.1689,268.8907,40.1583,156.5109,287.4008,4.4134,332.5791,4.2055,21.173,50.1525,55.0561,128.4966,98.9567,117.9218,127.2374,145.7059,136.5779,126.6116,107.8997,169.8346,306.869,439.5734,442.336,829.9183,839.6117,1067.5486,1110.128,1105.4475,1112.8141,1110.9712,1167.5418,1189.5947
9/7/2001,118.1935,28.058,23.5007,114.7749,14.2589,18.9298,2.3558,3.601,3.1548,1.0299,12.9892,4.7784,42.7941,19.4613,31.1559,7.1699,39.6662,15.8763,13.0975,32.729,43.7094,27.998,18.4997,48.0475,74.9894,35.2004,70.7599,145.1502,41.2104,89.4363,164.9602,4.4965,193.6529,4.9857,12.1512,126.4145,47.6087,92.0982,119.5318,130.2671,119.341,125.7114,170.3576,161.631,124.1892,184.1891,263.2482,326.8402,332.6228,562.6249,582.5584,719.5317,739.7046,746.3327,756.7622,765.4788,801.0168,852.5728
9/8/2001,722.464,190.0936,100.6928,754.7466,80.6149,125.0006,15.047,23.7864,21.5735,7.0569,83.1043,31.1257,274.8979,41.7837,121.4009,41.6565,257.458,100.6151,46.0187,126.5068,282.0063,175.7513,77.0738,294.9789,468.3145,103.3806,429.6413,809.4538,124.8615,472.1498,867.0393,6.202,1003.8806,6.0901,56.7667,307.7324,41.8946,64.6097,142.4437,182.5873,130.7819,128.3756,214.3981,226.1607,171.9747,342.3017,755.0681,1152.0542,1160.8411,2331.2484,2362.6834,3051.1286,3178.7166,3166.2394,3189.4501,3185.6276,3356.6651,3430.3193
9/9/2001,436.0248,105.8037,81.3878,429.9844,51.7946,70.981,8.7705,13.5034,11.9212,3.8939,48.3757,17.8653,159.5134,67.8767,106.4081,26.183,148.1823,59.0104,44.1133,111.6508,163.0822,103.8553,63.7995,177.4164,277.8784,116.0495,260.6808,525.8621,136.3208,320.7307,591.1031,12.3923,692.1853,8.3072,35.5818,535.6066,56.9066,53.0336,154.3894,240.1118,171.0272,147.6253,254.4389,284.9743,238.0477,428.2358,710.7892,945.954,963.7833,1782.8468,1844.8865,2331.4264,2406.2772,2423.9871,2457.3521,2482.3551,2607.6071,2767.3271
9/10/2001,30.9235,3.0099,16.157,17.595,5.2558,2.8035,0.4676,0.5317,0.2954,0.0942,2.5484,0.8025,8.1507,62.3618,24.29,2.4119,6.6304,3.3028,11.5339,25.7926,7.6888,6.178,13.3692,12.1409,17.2255,35.7311,19.0763,56.0353,40.6813,41.2477,76.0865,38.5527,92.3176,13.5265,13.6232,731.0601,111.8294,52.4775,147.3971,207.9493,223.4997,192.1262,251.15,277.7774,279.1092,334.3487,371.3654,385.5532,393.3358,508.6145,534.4957,606.0278,610.2197,624.5891,636.4733,652.2222,672.6249,743.8242
9/11/2001,1.3136,0.3333,0.2128,1.3375,0.1507,0.221,0.0271,0.042,0.0377,0.0123,0.1485,0.0554,0.4899,33.5459,0.2695,0.0772,0.4567,0.1806,0.1073,0.2816,0.503,0.3169,0.1646,0.5374,0.8451,0.2695,0.7839,1.5373,0.3099,0.8988,1.6772,94.1405,1.9653,36.6928,36.5396,667.3207,229.4139,56.3553,124.7286,160.5401,215.0655,222.6062,224.5614,248.2819,291.0883,289.6307,290.4742,291.2666,291.3057,293.7054,293.9175,295.6223,295.8112,295.6312,295.7795,296.1596,296.5303,297.4747
9/12/2001,1.5818,0.4038,0.2524,1.6141,0.1819,0.2678,0.0324,0.0509,0.0457,0.0148,0.1793,0.0667,0.5929,10.6146,0.3169,0.0927,0.5531,0.2178,0.126,0.3329,0.6076,0.382,0.1959,0.646,1.0174,0.3099,0.943,1.8285,0.3665,1.0921,2.0086,179.1372,2.3331,88.0216,87.7279,372.4137,403.8789,58.322,96.66,133.1271,173.2073,201.0628,199.2405,221.2229,278.2344,287.5791,288.7708,289.9038,290.0459,292.9037,293.2047,294.97,295.2822,295.4849,295.5164,295.5341,296.1375,296.7177
9/13/2001,62.2535,16.4777,8.4514,65.3199,6.912,10.8192,1.2999,2.0588,1.8709,0.6119,7.1806,2.6921,23.7579,3.9703,10.0992,3.5783,22.2645,8.6884,3.787,10.5149,24.3771,15.1681,6.4513,25.4232,40.408,8.3191,37.0087,69.3429,10.0947,40.2992,73.9684,305.8175,85.5764,170.6626,174.3987,158.9417,570.4482,56.2714,73.5659,111.0267,140.893,163.3804,190.5856,202.5586,255.3689,285.9534,321.7451,356.6448,357.5756,457.5918,460.2916,519.3309,530.3914,529.267,531.1642,530.7197,545.3656,551.2447
9/14/2001,286.4314,75.0629,40.6264,298.3683,32.0681,49.4067,5.9547,9.4015,8.5156,2.7854,32.8861,12.309,108.7651,13.4271,49.2671,16.5519,101.8255,39.8326,18.803,51.3623,111.5669,69.602,31.1469,116.9287,185.5091,42.8093,170.3878,322.1914,51.5911,188.4138,346.1295,343.6686,401.0198,285.4953,304.8248,159.977,620.0888,56.6517,60.8423,109.149,118.3093,135.9618,210.3482,215.3152,243.0292,333.4767,498.963,656.9661,661.2275,1129.6133,1144.119,1420.0492,1470.6114,1466.6761,1476.7346,1476.4479,1545.2049,1579.1925
9/15/2001,125.7494,29.4816,25.8537,121.0526,15.3003,19.9561,2.4937,3.7958,3.3113,1.0808,13.7465,5.046,45.2675,24.4925,34.514,7.6709,41.9056,16.8198,14.6089,36.2784,46.2084,29.6972,20.3958,51.095,79.5863,39.6699,75.3357,155.9714,46.3594,96.6283,178.2746,239.7194,209.5536,332.6361,340.2592,308.9721,507.7929,72.3137,57.1062,104.1225,110.3478,117.5207,232.0782,236.9592,239.3157,321.9286,408.0074,476.1519,483.1233,732.8863,756.2849,905.5454,926.9615,935.2234,947.3003,957.8695,996.7709,1057.1636
9/16/2001,137.9231,35.1159,21.9172,140.722,15.8013,23.279,2.8323,4.4293,3.9752,1.2996,15.6346,5.8208,51.6522,25.9511,27.5005,8.0866,48.2111,18.9834,10.9219,28.7646,52.8977,33.2681,16.9775,56.2316,88.7751,26.7825,82.1918,159.4305,31.796,94.8149,174.2632,116.2967,202.7664,253.0724,263.0629,501.586,332.3025,120.4781,57.5685,86.474,105.8459,111.3795,231.4569,246.1488,243.1744,296.4699,380.1713,456.0152,459.6256,698.1952,710.1587,851.6139,875.7656,876.8883,883.8813,886.9226,922.7692,953.1017
9/17/2001,62.0358,14.664,12.4733,60.0619,7.506,9.9045,1.2345,1.8841,1.6486,0.5382,6.8057,2.5019,22.418,20.9881,16.5753,3.7705,20.7697,8.3213,6.9865,17.415,22.8931,14.6798,9.8295,25.2185,39.3331,18.8512,37.1489,76.4458,22.0252,47.1857,87.0036,54.4416,102.1663,135.643,140.0233,571.0684,234.1816,214.3715,58.3195,78.1307,91.5517,102.1542,212.1677,239.0507,252.3818,285.8658,327.6806,361.1542,364.3099,485.8402,496.6324,569.2013,579.7893,583.3985,589.0319,593.964,612.804,640.9439
9/18/2001,1335.7332,353.2842,181.9739,1400.6486,148.4059,232.0177,27.8823,44.1517,40.1093,13.1212,154.007,57.7354,509.5353,56.3234,217.7237,76.8079,477.4651,186.3729,81.7579,226.7127,522.8506,325.3828,138.9763,545.5033,866.8261,180.182,794.0831,1488.9552,218.4644,865.652,1589.4098,66.9517,1838.716,68.4575,163.0467,670.3391,271.7799,349.3492,61.139,166.1714,87.0614,98.4946,234.3098,299.3389,307.1846,617.8514,1374.4311,2109.4967,2123.2922,4264.3691,4314.0587,5572.2599,5808.5373,5780.4363,5819.5861,5806.8971,6118.6724,6231.1332
9/19/2001,107.044,10.3426,56.1677,60.6391,18.208,9.6315,1.6135,1.8265,1.0059,0.3199,8.7821,2.7605,28.0206,90.8239,84.5485,8.3562,22.8876,11.4334,40.0934,89.7183,26.6811,21.3214,46.4745,42.0588,59.5252,123.9772,66.1834,193.8999,141.6997,142.9489,265.2927,120.3578,322.0769,70.1619,70.5282,861.4755,393.6098,479.3316,70.693,200.2856,143.3924,108.3436,257.6762,316.7858,354.0005,577.9204,706.378,754.9792,781.9601,1181.8707,1273.0945,1519.3496,1533.3669,1582.8965,1625.2838,1679.8694,1749.9801,1994.0299
9/20/2001,90.3763,23.8987,12.3033,94.7668,10.0373,15.6976,1.8869,2.9873,2.7137,0.8878,10.4213,3.9068,34.4714,69.8606,14.7127,5.195,32.3034,12.6093,5.526,15.3321,35.3705,22.0119,9.3974,36.9074,58.6365,12.1772,53.7214,100.7399,14.7637,58.553,107.4231,142.9475,124.3754,112.3961,118.4957,1069.9536,513.1295,540.7329,97.0246,109.0682,188.9531,165.509,235.8383,264.5138,350.582,392.7617,445.3813,496.9076,498.6044,645.1134,649.5736,736.9908,753.2795,751.871,754.4409,754.4565,776.4605,787.888
9/21/2001,8.3196,0.9899,3.9423,5.2562,1.3508,0.8428,0.1313,0.16,0.1011,0.0324,0.7173,0.2336,2.3117,32.7448,5.8897,0.6277,1.9337,0.9256,2.7729,6.2439,2.2287,1.7063,3.2517,3.2769,4.7426,8.5119,5.1017,14.3003,9.7447,10.3737,19.2453,139.951,23.2546,138.7918,138.8649,842.7598,624.4621,507.7243,154.0807,101.3173,133.7728,170.3529,209.1849,237.8091,324.3617,360.2595,370.2579,374.9319,377.0759,406.2791,413.0872,431.509,432.5595,435.7366,439.0199,443.1797,448.339,465.9801
9/22/2001,3.7348,0.9697,0.547,3.8661,0.4202,0.6402,0.0775,0.1219,0.1099,0.036,0.4279,0.1597,1.4136,9.8518,0.6669,0.2164,1.3256,0.5176,0.2591,0.6986,1.4416,0.9058,0.4207,1.5191,2.408,0.6084,2.2204,4.2365,0.7245,2.4799,4.5618,227.8842,5.2954,144.5448,144.6713,443.7109,765.4348,413.9669,245.6002,138.824,106.1457,122.9684,174.871,204.5706,280.4514,310.5941,313.8915,317.2424,317.9064,324.8886,325.9474,330.6276,331.4562,332.1419,332.3355,332.4926,334.0371,336.1773
9/23/2001,152.9402,40.4835,20.7617,160.4712,16.9815,26.5826,3.1935,5.0585,4.5965,1.5037,17.6397,6.6141,58.3642,7.6147,24.8106,8.7912,54.6937,21.3461,9.3025,25.8313,59.8976,37.2644,15.8502,62.4648,99.2707,20.4351,90.9199,170.3514,24.7922,98.9894,181.7324,419.3913,210.2372,222.6633,232.5683,260.5279,894.341,333.0693,356.219,227.5104,131.8964,114.1547,162.8186,183.4399,249.6711,308.7089,396.1603,481.3628,483.3842,728.8088,735.1148,879.7877,906.9344,903.8038,908.4522,907.4082,943.2457,957.1347
9/24/2001,13.1103,1.4124,6.5493,7.8426,2.1797,1.2516,0.2025,0.2374,0.1412,0.0451,1.104,0.3531,3.5351,10.3785,9.8207,1.0058,2.9177,1.4286,4.6426,10.4161,3.3787,2.6501,5.411,5.1469,7.3775,14.3076,8.064,23.1311,16.3668,16.9063,31.438,414.7385,38.09,384.355,383.6705,239.8093,869.2477,318.7594,450.1059,334.6669,205.804,154.3493,168.1611,174.0821,223.194,269.8155,285.8172,292.8022,296.3072,344.1223,355.2016,385.0102,386.8386,392.696,397.7806,404.3796,412.8767,442.0949
9/25/2001,1.3662,0.3418,0.2241,1.3817,0.1567,0.2285,0.0279,0.0435,0.039,0.0127,0.1542,0.0573,0.5077,7.7022,0.2829,0.0802,0.4733,0.187,0.114,0.2977,0.5189,0.328,0.1741,0.5561,0.8683,0.2878,0.8123,1.5985,0.3362,0.9494,1.7128,249.8683,2.0114,408.1759,408.7751,311.8886,666.2004,373.6285,490.9563,420.9373,306.4318,237.5851,162.903,168.0943,196.4251,216.0174,217.6958,219.4056,219.8941,222.9205,223.7231,226.0576,226.3769,226.6732,227.0158,227.2641,227.9658,229.5842
9/26/2001,1.323,0.3344,0.2185,1.3447,0.1533,0.2221,0.0271,0.0424,0.0377,0.0124,0.149,0.0555,0.4938,3.2411,0.2781,0.0781,0.4606,0.1816,0.1116,0.2902,0.5051,0.3187,0.1697,0.5382,0.8492,0.2788,0.7892,1.5391,0.3281,0.9251,1.7129,118.0165,2.0017,273.0615,274.1369,383.4534,439.6897,469.446,469.2275,475.3972,396.8188,334.9749,149.0549,160.444,179.0663,190.8157,192.1033,193.3572,193.6518,196.3468,196.9039,198.7269,198.9976,199.1339,199.2922,199.5447,200.1242,201.321
9/27/2001,1.2847,0.324,0.2123,1.2984,0.1483,0.2148,0.0264,0.041,0.0365,0.0119,0.1455,0.054,0.4795,0.7967,0.2682,0.0756,0.4463,0.176,0.108,0.282,0.4904,0.3091,0.1649,0.5249,0.8317,0.2702,0.7662,1.5028,0.3214,0.897,1.6524,62.0324,1.9025,138.7017,139.4377,391.207,313.7395,584.3261,411.681,475.0002,458.6349,417.1764,146.7378,149.0369,169.4888,176.3335,177.3895,178.4166,178.5764,181.0341,181.325,182.9555,183.2189,183.3469,183.5039,183.6884,184.0931,184.6942
9/28/2001,1.1658,0.2927,0.195,1.1793,0.1351,0.1948,0.0237,0.0371,0.0329,0.0107,0.1311,0.0487,0.4336,0.2623,0.2477,0.0691,0.4037,0.1601,0.1,0.2608,0.4439,0.2804,0.1518,0.4742,0.7494,0.251,0.6943,1.3692,0.2971,0.82,1.4963,58.2136,1.7777,71.9349,72.2212,323.1495,297.6073,705.0525,363.6598,431.0021,472.7278,464.3763,175.3478,152.1879,161.0465,167.2049,168.1448,168.9995,169.1635,171.3773,171.7099,173.0957,173.2876,173.3984,173.534,173.5357,173.998,174.6468
9/29/2001,2.4113,0.6244,0.3596,2.4908,0.2726,0.4124,0.0499,0.0786,0.0708,0.0231,0.2754,0.1028,0.91,0.2369,0.4431,0.1402,0.8511,0.3335,0.1721,0.4608,0.9333,0.584,0.2766,0.9858,1.5535,0.4061,1.4372,2.737,0.4863,1.6161,2.9774,49.107,3.4296,58.349,58.5391,215.7376,335.5936,795.1599,359.0276,381.3346,441.6985,463.5711,236.235,185.6321,153.3674,158.885,160.4995,162.0573,162.191,166.3852,166.6701,169.2768,169.7534,169.7537,169.8915,170.0668,170.712,171.4257
9/30/2001,2.0952,0.5235,0.3562,2.1091,0.2436,0.3487,0.0427,0.0663,0.0592,0.0192,0.2355,0.0874,0.7774,0.2935,0.4554,0.1238,0.7247,0.2867,0.1846,0.4773,0.7965,0.5029,0.2775,0.8515,1.3396,0.4672,1.2512,2.4727,0.5518,1.4809,2.7267,26.836,3.1921,49.7183,49.955,127.4224,362.7491,798.821,404.939,362.842,395.4005,426.6838,313.4044,248.0591,158.1645,155.273,156.5187,157.6054,157.6723,161.3858,161.6117,163.7708,164.1306,164.1859,164.3237,164.4083,164.8617,165.438
10/1/2001,1.78,0.4454,0.3008,1.7942,0.2066,0.2967,0.0363,0.0565,0.0502,0.0165,0.2001,0.0744,0.6609,0.3166,0.3838,0.1055,0.6154,0.2432,0.155,0.4031,0.6754,0.4276,0.2341,0.7256,1.1451,0.3919,1.0602,2.0889,0.463,1.2537,2.3067,11.2801,2.6871,30.0957,30.3394,80.972,341.4314,698.9907,489.3638,391.4793,369.851,386.2094,384.3074,323.1135,187.7166,168.6116,169.0931,169.3863,169.1143,171.8669,171.6135,173.0418,173.2581,173.1767,173.0917,172.9197,173.3739,173.1411
10/2/2001,1.2319,0.3041,0.218,1.2294,0.1445,0.203,0.0251,0.0387,0.0345,0.0112,0.1377,0.0509,0.4544,0.2859,0.2813,0.0735,0.4228,0.1681,0.1152,0.294,0.465,0.2946,0.1701,0.5026,0.792,0.2967,0.7369,1.4569,0.3496,0.8848,1.6283,4.5537,1.9028,13.721,13.8753,59.5391,274.1396,546.5544,593.5488,462.1645,386.1903,373.6733,429.6572,389.3446,242.7895,207.2985,206.8209,206.0911,205.5095,206.9155,206.1004,206.2827,206.4551,206.0672,205.9142,205.5873,205.4396,204.1423
10/3/2001,1.1257,0.2834,0.187,1.1385,0.1302,0.1882,0.023,0.0358,0.0322,0.0104,0.127,0.047,0.4191,0.2325,0.2374,0.0664,0.3907,0.1542,0.0955,0.2483,0.4289,0.2708,0.1454,0.4585,0.7226,0.2395,0.6707,1.3187,0.2834,0.7877,1.4495,2.2284,1.697,5.6423,5.7477,42.5996,191.9223,416.3371,692.1219,558.6769,445.2127,403.6106,441.0782,429.3881,311.1774,267.4057,266.4566,265.2341,264.4222,265.2268,264.0941,263.8307,263.838,263.374,263.0266,262.5038,262.1944,260.358
10/4/2001,29.335,7.7603,3.9931,30.7649,3.2586,5.0962,0.6123,0.9698,0.8811,0.2883,3.3825,1.268,11.1913,1.1157,4.7764,1.6865,10.4871,4.0932,1.7927,4.9732,11.484,7.1464,3.0495,11.9792,19.0342,3.9482,17.4411,32.6981,4.7882,19.0073,34.8976,1.8205,40.3588,2.6783,4.7611,30.092,125.1622,349.2494,750.5085,660.0085,534.0291,472.5328,427.0632,439.2474,375.5547,341.8252,356.8426,371.197,370.6643,416.5473,416.3639,442.4567,447.5397,446.4171,446.8238,446.0084,452.3945,452.4788
10/5/2001,373.8563,98.6814,51.3927,391.4589,41.607,64.8395,7.7969,12.3386,11.2018,3.6644,43.0647,16.1391,142.4692,14.0659,61.6794,21.5211,133.4754,52.1258,23.2481,64.2434,146.1823,91.0206,39.2833,152.6664,242.5061,51.6239,222.2843,417.5701,62.5077,243.0844,446.3907,2.9922,516.5912,2.6555,28.995,75.6576,84.1178,337.3656,739.95,759.1998,634.286,567.7629,421.308,449.8922,433.848,495.4891,706.8321,911.1404,914.6705,1515.5866,1529.5382,1882.1694,1948.1261,1940.4324,1951.5158,1948.1642,2035.4196,2067.6794
10/6/2001,30.1543,2.9624,15.7112,17.2208,5.1122,2.7376,0.456,0.5191,0.2894,0.0922,2.4831,0.7826,7.9284,25.2302,23.6358,2.348,6.4834,3.2298,11.2041,25.0779,7.5524,6.0185,12.9973,11.8466,16.7918,34.6317,18.6254,54.4001,39.5841,40.0558,74.3619,3.9892,90.2657,3.6062,3.7788,173.7212,60.1671,342.6629,660.4409,780.2081,730.6085,666.6044,429.9137,445.1163,464.9536,516.289,551.7644,564.8857,572.1276,683.8045,708.7977,777.2353,781.1638,794.7955,806.4738,821.5127,840.8898,908.2198
10/7/2001,1.2233,0.3047,0.203,1.2334,0.1405,0.2039,0.0251,0.0389,0.0345,0.0112,0.1382,0.0514,0.4532,18.8743,0.2562,0.0717,0.4233,0.1669,0.1042,0.2729,0.4634,0.2931,0.1583,0.498,0.7849,0.2643,0.7282,1.4321,0.3099,0.8555,1.5441,4,1.823,3.9366,4.0117,264.0084,49.3032,330.085,546.3463,695.2097,770.4697,746.9055,452.4457,435.5475,462.5613,469.2698,470.3714,471.4628,471.6745,474.2369,474.6119,476.4829,476.7512,476.8948,476.9396,477.156,477.7336,478.9114
10/8/2001,2.0593,0.5317,0.3137,2.1227,0.2343,0.3517,0.0426,0.0668,0.0601,0.0197,0.2345,0.0875,0.7759,7.7127,0.3899,0.1202,0.7253,0.2849,0.1524,0.4058,0.796,0.4982,0.2418,0.8418,1.3336,0.364,1.2268,2.3612,0.4321,1.3941,2.5635,9.2892,2.968,4.1746,4.3111,205.9799,68.1914,288.4019,443.6114,585.7244,714.9164,754.3343,503.0982,461.0976,449.3408,458.5942,460.1227,461.5908,461.7776,465.4562,465.8733,468.2112,468.5765,468.5372,468.7616,468.9546,469.5878,470.4457
10/9/2001,404.9592,107.2965,54.7324,425.184,44.926,70.4356,8.4598,13.4036,12.1835,3.9856,46.7288,17.5235,154.6135,14.8523,65.3052,23.2644,144.9076,56.5398,24.4401,67.985,158.6656,98.6935,41.767,165.3937,262.8992,53.4824,240.7168,450.6137,64.9404,261.6857,480.4506,48.771,555.65,10.91,39.4928,140.2728,127.0173,228.4367,379.7413,509.8415,616.0864,686.6187,588.4341,540.5036,460.4477,554.3757,783.1611,1006.2622,1010.2603,1657.0855,1671.3343,2051.4111,2123.1019,2114.2047,2125.66,2121.2484,2215.3808,2247.1684
10/10/2001,643.5601,165.0378,99.6349,660.0351,73.3243,109.2004,13.2535,20.7782,18.6876,6.1101,73.1687,27.2833,241.7872,46.1192,124.1218,37.6111,225.8676,88.8014,48.868,129.7078,247.785,155.4866,76.9838,262.4685,414.8724,117.9291,383.3917,739.0355,140.6248,437.829,805.129,115.7143,935.9777,47.1054,90.3138,269.8638,194.9083,169.1529,352.4814,490.5059,533.8574,594.9624,703.0023,665.758,523.6588,712.6304,1096.2587,1447.5275,1461.3062,2558.1045,2606.8661,3254.0483,3366.6447,3367.6383,3397.6374,3407.3425,3570.2379,3690.997
10/11/2001,367.5818,89.0412,68.9446,362.0391,43.7157,59.7656,7.3895,11.37,10.0326,3.2768,40.7567,15.0448,134.385,69.5048,90.2279,22.0865,124.8115,49.7177,37.4516,94.6959,137.3521,87.5255,54.0686,149.5509,234.1683,98.7411,219.763,443.9405,115.9042,270.9635,499.2336,118.9811,584.6722,105.6223,128.2827,569.3197,216.0687,121.7008,339.2107,460.5343,497.9139,527.8816,794.5369,771.8024,616.1478,757.7698,996.0216,1193.7239,1208.7289,1900.7968,1953.2292,2364.4707,2427.569,2442.8367,2471.0262,2492.4516,2598.2968,2734.744
10/12/2001,62.5142,12.1717,18.5698,53.0446,8.4788,8.6817,1.1545,1.6505,1.3441,0.437,6.3462,2.2517,20.753,59.8642,26.3394,4.0983,18.8293,7.8842,11.8027,27.8308,20.968,14.1562,14.9478,25.2217,38.234,34.6941,37.7968,87.9315,39.9298,57.9595,107.1681,74.2103,127.748,117.2156,120.1504,784.4559,204.9393,89.3322,317.3477,396.4972,468.4075,492.4727,814.3864,818.0345,704.1467,725.6719,776.4137,807.6453,813.9248,968.4541,990.7582,1084.072,1094.0828,1104.7477,1115.627,1128.1764,1153.3107,1214.4795
10/13/2001,79.1937,20.4599,11.9017,81.6477,8.9708,13.5131,1.6365,2.5714,2.3185,0.7582,9.0355,3.3734,29.8654,34.4615,14.6937,4.6094,27.9204,10.9568,5.7332,15.3452,30.6097,19.1744,9.1809,32.3164,51.1451,13.6273,47.1532,90.3359,16.2163,53.2538,97.7661,78.9966,113.5053,82.6077,88.228,717.2484,257.2672,75.8454,278.1979,343.4297,413.7513,452.6515,766.2573,812.4297,773.639,759.9269,805.2854,847.2137,848.021,980.0482,984.2387,1061.7247,1075.499,1074.808,1077.767,1078.1664,1097.5408,1109.1173
10/14/2001,24.7056,5.5086,5.7396,22.9647,3.1072,3.7786,0.4801,0.7186,0.6151,0.2004,2.644,0.9616,8.6892,16.3166,7.8426,1.5401,8.0039,3.2487,3.3948,8.2575,8.8496,5.7647,4.5591,10.0217,15.4863,9.5198,14.8478,31.8542,11.0579,20.1274,37.1781,190.0635,43.9115,83.7779,84.8561,474.1955,419.4055,86.9546,226.771,301.9383,357.8755,396.1977,681.7195,758.1514,812.3436,807.9541,824.8993,836.9576,838.1705,890.0399,895.1684,925.7056,929.7889,931.9535,934.5822,937.1867,945.138,959.2335
