Date,Reach,Mean,Std
2002-11-12 00:00:00,31,408.0547054,91.45215831632655
2002-11-20 00:00:00,31,562.0147125,131.87434724489796
2002-12-05 00:00:00,31,583.5811214,138.84037030612242
2002-12-14 00:00:00,31,658.6362272,152.06692719387752
2003-01-07 00:00:00,31,552.3198262,126.90483556122449
2003-01-14 00:00:00,31,546.9670965,119.30637102040815
2003-02-16 00:00:00,31,468.7117478,105.88404163265307
2003-09-03 00:00:00,31,116.0093635,25.251953959183673
2003-09-12 00:00:00,31,155.1774091,34.69567769387755
2003-09-19 00:00:00,31,167.784256,38.44934607142857
2003-10-05 00:00:00,31,232.3031306,52.07773086734695
2003-10-14 00:00:00,31,250.874717,54.585425255102045
2003-10-21 00:00:00,31,159.0016955,36.70841296428572
2004-07-12 00:00:00,31,75.81812079,13.970142908163268
2004-08-20 00:00:00,31,139.4667096,32.803004112244906
2004-08-29 00:00:00,31,174.2002868,39.86437382653062
2004-10-16 00:00:00,31,293.6903692,63.85769122448979
2004-10-23 00:00:00,31,236.2441005,55.0019461734694
2005-03-16 00:00:00,31,599.8577485,127.35294280612243
2005-04-01 00:00:00,31,459.5249234,104.12737545918365
2005-05-03 00:00:00,31,352.7990472,79.59333392857143
2005-05-19 00:00:00,31,370.3943463,81.05642969387755
2005-05-28 00:00:00,31,57.40442224,2.535790571428571
2005-06-13 00:00:00,31,62.50525813,6.503848275510206
2005-06-20 00:00:00,31,355.2327911,74.91565096938774
2005-07-15 00:00:00,31,137.0109968,28.7390911377551
2005-07-22 00:00:00,31,81.28689309,15.405816795918366
2005-08-07 00:00:00,31,117.5629204,25.115438091836733
2005-08-16 00:00:00,31,164.7301108,36.85074209183673
2005-09-01 00:00:00,31,168.9392103,37.8681487244898
2005-09-08 00:00:00,31,187.8220976,41.76640132653062
2006-01-14 00:00:00,31,1008.368061,232.51916535714278
2006-06-07 00:00:00,31,187.1468708,41.44940760204082
2006-06-23 00:00:00,31,287.4660056,65.50317137755104
2006-07-18 00:00:00,31,81.79461365,16.69678353061224
2006-08-03 00:00:00,31,58.75226641,3.7212589846938777
2006-09-20 00:00:00,31,252.3198318,54.70220607142857
2006-10-06 00:00:00,31,308.1208536,67.757513877551
2006-10-13 00:00:00,31,281.8891963,63.43674311224491
2006-10-29 00:00:00,31,374.376589,85.53261816326533
2006-11-30 00:00:00,31,484.2909265,119.09587275510205
2007-04-07 00:00:00,31,348.2920091,77.49382091836736
2007-04-16 00:00:00,31,401.2050787,89.16637770408164
2007-05-18 00:00:00,31,208.8989162,45.9536656122449
2007-07-05 00:00:00,31,123.7189457,28.683483678571434
2007-08-13 00:00:00,31,144.1454731,32.62876875
2007-09-14 00:00:00,31,175.161826,38.29577306122448
2007-09-23 00:00:00,31,226.2813905,50.35788244897959
2008-05-11 00:00:00,31,357.5217333,79.76067107142858
2008-06-21 00:00:00,31,97.39039415,20.13715811734694
2008-08-08 00:00:00,31,92.207454,19.562890749999998
2008-08-31 00:00:00,31,64.91054291,8.292261693877556
2008-09-16 00:00:00,31,94.8590381,21.449060882653065
2008-10-02 00:00:00,31,119.5254488,28.116877602040816
2009-05-30 00:00:00,31,243.5685962,55.04160801020408
2009-07-01 00:00:00,31,236.4130269,51.545308877551015
2009-07-17 00:00:00,31,132.6894411,32.6716064234694
2009-07-26 00:00:00,31,199.7171376,43.74174755102042
2009-08-02 00:00:00,31,160.9813786,36.122348163265315
2009-08-11 00:00:00,31,180.3938706,39.743967193877545
2009-09-28 00:00:00,31,258.4483733,57.220377346938776
2009-12-01 00:00:00,31,1115.282815,270.5432429591837
2010-04-08 00:00:00,31,427.8870318,95.73349290816326
2010-05-01 00:00:00,31,378.5271798,84.62161510204082
2010-06-02 00:00:00,31,507.9320787,105.14634341836737
2010-07-13 00:00:00,31,247.5790273,52.44806035714284
2010-08-05 00:00:00,31,118.0911245,26.612398158163266
2010-08-21 00:00:00,31,148.1476434,33.093460867346934
2010-10-01 00:00:00,31,191.9602702,43.20540112244898
2010-10-08 00:00:00,31,238.6704755,53.22279168367347
2011-09-25 00:00:00,31,306.1987563,65.25560183673471
2011-10-04 00:00:00,31,386.1690689,86.52802198979593
2011-10-27 00:00:00,31,422.8555285,96.92039025510205
2013-06-03 00:00:00,31,239.2070909,52.26651795918368
2013-06-26 00:00:00,31,186.5353427,40.93509729591836
2002-10-13 00:00:00,36,616.5427541,118.98619413265307
2002-11-21 00:00:00,36,4377.820569,778.0871632653061
2003-01-16 00:00:00,36,745.4749885,130.14722331632655
2003-09-22 00:00:00,36,362.5207046,67.81969096938775
2004-04-08 00:00:00,36,2375.85393,414.25321122448986
2004-06-20 00:00:00,36,551.2275087,113.67399005102041
2004-07-13 00:00:00,36,496.9337387,95.83492418367344
2004-08-14 00:00:00,36,195.6118572,34.506640561224486
2004-09-08 00:00:00,36,290.0885931,52.383013418367334
2004-09-24 00:00:00,36,447.724913,81.81617147959184
2004-10-10 00:00:00,36,371.4044641,64.57325454081632
2004-11-11 00:00:00,36,4523.188718,823.6838392857143
2004-12-13 00:00:00,36,3807.099125,705.6807469387757
2005-04-04 00:00:00,36,3245.756748,597.191675510204
2005-08-26 00:00:00,36,280.8047449,50.345351530612255
2005-09-02 00:00:00,36,244.2881321,44.13613765306123
2006-04-07 00:00:00,36,334.4672175,62.81261387755104
2006-05-16 00:00:00,36,882.3393461,154.59107928571427
2006-06-01 00:00:00,36,546.3267739,104.23205474489794
2006-06-17 00:00:00,36,519.1329768,106.7854189795918
2006-07-03 00:00:00,36,425.381139,83.32001663265308
2006-08-04 00:00:00,36,163.6919593,29.893112602040812
2006-08-29 00:00:00,36,352.2133854,63.82061448979592
2006-09-05 00:00:00,36,345.1233634,62.1617456632653
2006-09-14 00:00:00,36,402.658529,74.88641586734693
2006-09-30 00:00:00,36,507.4226046,87.78543714285712
2006-12-10 00:00:00,36,1740.081943,324.641243367347
2006-12-19 00:00:00,36,1454.565252,271.2024085714286
2007-04-17 00:00:00,36,3366.114996,605.8549025510205
2007-06-13 00:00:00,36,584.8523804,121.18596867346938
